0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,1,5,1,-3,1,5,1,-3,1,5,1
-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,1,5,1,-3,1,5,1,-3,1,5
1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,1,5,1,-3,1,5,1,-3,1
0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,1,5,1,-3,1,5,1,-3
0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,1,5,1,-3,1,5,1
-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,1,5,1,-3,1,5
1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,1,5,1,-3,1
0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,1,5,1,-3
0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,1,5,1
-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,0,1,5
1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,0,0,5,1,0,1
0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,0,0,5,1,0,0,5,1,0
0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1
-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5
1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0
0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,5,1,-3,0,5,1,-3,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0
0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,5,1,-3,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1
-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5
1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0
0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,0,0,0,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0
0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,0,0,0,1,0,0,0,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1
-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5
1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0
0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0
0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1
-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5
1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,-3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0,5,1,0,0
