0,0,0,0,0,0,0,0,0,4,0,0,0,-5,0,0,7,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,1,2,0,1,1,2,x,x,1,x,3,3,-2,0,0,2,0,-3,0,0,2,0,-3,5,0,-1,0,0,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
0,0,0,0,4,0,0,0,-5,0,0,0,0,4,0,0,0,0,0,0,0,0,4,7,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,2,1,1,1,2,0,1,-2,0,2,-3,-3,-2,0,2,0,-3,0,0,2,0,-2,0,0,0,5,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
0,0,0,-5,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,7,0,0,0,0,4,0,0,0,0,1,x,2,x,1,1,2,2,x,-2,-2,x,2,0,-3,-2,0,2,2,0,-2,0,2,0,-2,0,1,x,1,-1,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,7,0,4,0,1,0,2,2,x,1,x,-2,2,2,-2,0,-2,2,0,2,0,-2,2,2,0,-2,0,2,-2,-2,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,7,7,4,x,1,4,7,2,x,-2,0,-2,-2,x,2,-2,2,0,x,0,2,0,-2,2,2,-2,-2,x,x,-1,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,7,7,4,7,x,4,x,-2,x,-2,x,0,-2,0,0,2,0,2,0,-2,2,2,-2,-2,2,2,-2,3,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,4,0,-2,4,x,7,4,3,-2,4,0,0,2,0,x,2,2,-2,-2,2,2,-2,-2,2,2,-2,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,4,0,0,4,0,-2,0,7,7,4,0,x,x,7,7,3,0,x,3,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,-2,4,7,0,4,0,-2,4,7,7,4,7,7,3,2,x,-2,x,x,-2,-2,2,2,-2,-2,2,2,x,x,x,x,x,x,-1,1,-1,1,-1,1,-1,1,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,-2,0,7,0,0,0,-2,4,0,7,4,x,x,x,x,7,x,7,x,3,3,x,x,x,-2,2,2,-2,-2,2,2,0,0,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-2,0,7,0,4,0,-2,4,0,0,0,7,0,4,0,0,4,7,7,0,0,0,0,0,-4,-4,x,-2,-2,2,2,-2,-2,2,2,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-2,0,7,0,0,0,-2,0,0,0,4,7,-2,4,0,7,3,0,0,4,7,0,-6,-6,0,-2,7,x,-2,2,2,-2,-2,2,2,x,x,x,x,x,-1,1,-1,1,-1,1,-1,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-2,0,7,0,0,0,-2,0,0,0,0,7,x,0,0,4,4,-2,x,3,7,x,x,0,7,x,2,-6,-2,-2,x,x,-2,2,2,x,-2,-6,2,0,0,-1,1,-1,1,-1,1,-1,1,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-2,0,7,0,0,0,-2,0,0,0,0,7,0,0,0,0,7,-2,0,0,-2,4,4,4,3,4,2,0,-2,x,2,0,-2,3,2,2,-2,2,2,0,-2,0,-3,1,-1,1,-1,1,-1,1,-1,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-2,0,7,0,0,0,-2,0,0,0,0,7,0,0,0,0,7,-2,0,0,3,0,7,0,0,7,x,4,x,-2,2,-2,-2,3,2,0,-2,0,x,x,-2,-2,x,1,x,-1,1,-1,1,-1,1,-1,1,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-2,0,7,0,0,0,-2,0,0,0,0,7,0,0,0,0,0,-2,0,0,7,0,7,0,0,3,0,x,0,-2,2,x,-2,x,x,-2,x,0,x,0,-2,-2,0,0,0,0,-2,1,-1,1,-1,1,-1,1,-1,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-2,0,7,0,0,0,-2,0,0,0,0,7,0,0,0,0,0,-2,0,0,7,0,7,0,0,0,0,0,0,-4,-4,7,-2,0,2,-2,-2,0,0,0,-2,-2,0,0,0,0,-2,1,1,-1,1,-1,1,-1,1,-1,1,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-2,0,7,0,0,0,-2,0,0,0,0,7,0,0,0,0,0,-2,0,0,7,0,0,0,0,0,0,-4,-4,7,-2,7,-2,0,2,-2,-2,0,2,0,4,-2,0,0,0,0,-2,0,0,1,x,1,-1,1,-1,1,-1,1,-1,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-2,0,7,0,0,0,-2,0,0,0,0,7,0,0,0,0,0,-2,7,0,7,0,0,0,0,-4,-4,7,-2,7,-2,0,-2,0,2,-2,-2,0,x,0,x,-2,2,0,2,0,5,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,1
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-2,0,7,0,0,0,-2,0,0,0,0,7,0,0,0,0,7,-2,0,0,7,0,0,-4,-4,0,-2,7,-2,7,-2,7,-2,0,2,-2,x,0,x,0,-2,-2,0,0,0,0,2,0,2,0,0,2,0,6,-1,1,-1,1,-1,1,-1,1,-1,1,-1
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-2,0,7,0,0,0,-2,0,0,0,0,7,0,0,7,0,0,-2,0,0,7,-4,-4,0,-2,7,-2,0,-2,7,-2,7,-2,-4,0,-2,7,0,5,0,5,-2,0,0,0,0,0,0,0,0,2,0,2,0,2,x,x,-1,1,x,1,x,x,-1,1,-1,1
0,0,0,0,0,0,0,7,0,0,0,0,0,0,-2,0,7,0,0,0,-2,0,0,0,0,7,7,0,0,0,0,-2,0,-4,-3,-4,-2,7,-2,7,-2,0,-2,7,-2,-4,-2,-2,7,-2,0,0,7,0,x,-2,-4,0,-2,-9,0,5,0,0,0,0,0,0,2,0,2,0,-3,0,0,1,0,1,-1,1,-1,1,-1
0,0,0,0,0,7,0,0,0,0,0,0,-2,0,7,0,0,0,-2,0,0,0,7,7,0,0,0,0,0,-5,0,x,2,x,-2,7,-2,7,-2,0,-2,-4,-2,x,x,-2,7,-2,0,0,-3,0,-4,-2,-2,7,-2,0,0,7,0,0,0,-4,0,0,5,2,0,-3,2,0,2,0,0,0,1,-1,1,-1,1,-1,1
0,0,0,7,0,0,0,0,0,0,-2,0,7,0,0,0,-2,7,0,0,0,7,0,0,-5,0,0,0,0,7,-3,0,-2,7,x,0,-2,-4,-2,0,-2,0,7,-2,7,-2,0,-3,3,0,-2,-2,-2,7,-2,0,0,0,0,-4,0,0,7,0,-3,-4,x,0,0,2,-4,5,2,0,4,1,-1,1,-1,1,-1,1,-1
0,7,0,0,0,0,0,0,-2,0,7,0,7,0,-2,0,0,0,0,4,0,0,0,0,7,0,0,-5,7,-2,-2,7,0,-4,-2,0,x,0,-2,-2,7,-2,7,-2,x,-3,3,0,-2,-2,-2,x,-2,-2,-3,-4,0,-2,7,7,7,-3,0,0,7,0,-4,5,0,7,5,2,0,2,x,-1,x,x,x,x,1,-1,1
0,0,0,0,0,0,-2,0,7,0,0,0,-2,0,0,0,7,7,0,7,0,-2,-5,4,-2,0,0,-2,-2,x,0,x,-2,0,0,7,-2,-2,7,-2,x,-2,-3,-3,3,0,-2,-2,-2,x,-2,2,-3,-2,0,x,0,0,-3,0,7,0,-4,0,0,7,7,7,-3,5,0,7,2,2,-1,x,7,5,0,1,-1,1,-1
0,0,0,0,-2,0,0,0,0,0,-2,0,0,0,0,7,0,-5,0,-2,7,4,-2,7,7,-2,3,4,-2,-5,-2,-2,7,7,-2,-2,0,-2,0,x,2,3,x,0,-2,-2,-2,3,-2,2,0,-2,0,2,0,5,0,0,-4,-4,0,0,0,7,0,-3,x,7,x,0,0,2,7,x,x,-2,x,0,2,x,1,-1,x
0,0,-2,0,0,0,0,0,-2,0,0,0,-5,7,-2,0,0,-2,0,4,-2,x,7,-2,x,4,-2,7,-2,x,x,x,-2,x,-2,x,-5,-2,0,-3,7,-2,-3,-2,x,0,-2,2,0,x,3,2,2,-2,-4,x,0,0,2,0,5,0,-3,0,-4,0,0,0,0,0,7,0,0,-3,7,0,0,0,0,2,x,1,-1
-2,0,0,0,0,0,-2,-5,0,-2,0,7,-2,0,0,-2,0,4,-2,0,7,-2,0,4,-2,7,-2,0,0,4,-2,4,-2,0,x,-2,-3,x,2,x,0,-2,7,0,-2,0,0,7,3,2,-4,-2,0,x,2,-2,0,-4,0,-3,x,0,0,2,0,5,0,0,0,-4,-3,0,0,0,0,7,0,7,0,0,2,x,1
0,0,-5,0,-2,0,0,-2,0,7,-2,0,0,-2,0,4,-2,0,7,-2,0,4,-2,7,-2,0,0,-3,-2,x,-2,0,7,3,0,4,0,0,0,-2,-3,0,-2,0,7,0,-3,2,0,x,0,x,0,-3,7,0,2,0,0,0,0,0,5,0,0,x,0,-3,2,0,5,0,0,0,-4,0,7,0,0,0,0,2,x
0,0,-2,0,0,-2,0,7,-2,0,0,-2,0,4,-2,0,7,-2,0,4,-2,7,-2,0,-3,3,-2,7,-2,0,7,0,0,4,0,0,3,-4,4,x,-2,0,0,-3,0,0,0,0,0,2,-3,7,0,0,0,0,0,0,2,5,0,7,0,0,-3,0,0,5,0,0,x,0,0,2,0,5,0,0,0,-4,0,0,0
-2,0,0,-2,0,7,-2,0,0,-2,0,4,-2,0,7,-2,0,4,-2,7,-2,-3,0,2,x,7,x,0,x,4,0,-3,0,-4,7,0,0,x,-2,3,-3,3,4,0,-2,0,0,-3,0,0,0,2,0,7,0,0,7,0,7,0,2,-3,0,0,5,0,0,0,7,0,0,-3,5,0,0,x,0,0,2,0,5,0,0
0,-2,0,7,-2,0,0,-2,0,4,-2,7,7,-2,4,4,-2,0,x,-3,0,x,0,0,4,x,7,0,-3,-4,2,0,7,4,0,0,-4,-4,0,3,0,7,x,3,x,-3,4,0,-2,0,0,0,0,2,0,7,0,0,x,0,7,0,2,7,0,7,0,0,-3,5,0,0,0,-3,0,7,0,5,-3,0,2,0,0
0,7,-2,0,0,-2,0,4,-2,7,7,-2,4,4,-2,0,x,-3,3,x,-2,4,4,7,0,2,2,0,x,4,7,0,x,x,0,7,0,x,0,x,0,-4,2,-4,-2,0,x,3,7,0,4,0,-2,0,0,2,0,7,0,0,2,0,7,0,2,-3,0,7,0,0,-4,0,7,0,5,-3,0,0,0,0,0,0,x
-2,0,0,-2,0,4,-2,7,7,-2,4,x,-2,0,x,-3,3,x,-2,0,4,3,3,x,4,4,4,3,3,0,7,0,0,4,0,0,0,-6,0,-4,2,0,x,0,2,0,-3,0,0,0,x,3,7,0,4,7,-2,2,0,7,0,0,x,0,7,0,-2,2,0,7,0,0,x,0,7,0,0,0,0,x,0,0,-3
0,-2,0,4,-2,7,7,-2,0,x,-2,0,x,-3,3,x,-2,0,0,3,0,-2,0,0,x,3,3,4,4,4,x,3,0,4,-4,-4,4,x,0,0,0,2,2,-3,0,0,2,0,0,0,0,0,0,0,x,3,0,7,2,x,-2,7,7,0,x,0,7,0,0,2,0,7,0,-2,2,0,7,0,0,-3,0,7,0
0,4,-2,7,7,-2,0,4,-2,0,x,-3,7,7,-2,0,0,3,0,-2,0,0,3,0,-2,0,0,3,3,3,2,x,4,4,3,3,0,4,5,0,5,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2,3,x,0,2,0,x,0,7,0,0,-2,7,7,0,x,0,7,0,0,x,0,7,0,-2,2,0
-2,7,7,-2,4,4,-2,0,x,-3,7,x,-2,0,4,0,0,-2,0,7,-3,-2,-2,0,0,3,0,-2,0,3,3,3,x,x,2,0,4,x,3,3,x,4,0,5,0,4,2,0,0,0,2,0,0,0,0,0,0,0,2,3,3,0,2,0,0,-2,0,0,0,0,0,7,0,0,0,7,7,0,-2,0,7,0,0
0,-2,4,4,-2,0,-3,-3,3,x,-2,0,4,-2,0,-2,0,x,-2,-2,-2,0,0,0,0,-2,7,0,-2,-2,-2,0,3,3,3,0,2,2,2,0,4,3,3,0,0,4,0,0,4,4,0,0,2,0,0,0,0,0,0,0,2,2,3,-3,2,0,0,0,0,7,0,0,0,0,0,0,-2,0,7,0,0,0,7
4,-2,-2,-3,-3,-3,4,x,-2,0,-3,-2,0,-2,0,0,3,-2,-2,0,0,0,0,-2,7,0,-2,-2,-2,7,0,0,0,7,0,2,3,3,2,2,2,2,2,0,3,3,3,0,0,4,4,0,4,4,2,0,0,2,2,0,-3,0,2,2,0,5,2,7,0,0,0,0,0,0,-2,0,7,0,0,0,0,0,0
x,-3,-3,x,4,0,-2,-3,0,-2,4,-2,-2,0,0,-2,-2,0,0,3,0,-2,0,0,-2,-2,-2,0,0,0,0,7,7,-2,0,7,7,2,x,3,x,2,2,2,2,2,0,3,3,3,3,0,4,4,4,3,3,x,0,2,2,0,-3,0,2,x,0,0,2,0,5,0,-7,0,7,0,0,0,0,0,0,0,0
0,0,0,0,x,-3,-2,-2,4,-2,-2,-3,0,-2,3,0,-2,0,0,-2,0,0,3,-2,-2,0,0,0,0,0,0,-2,0,0,0,7,0,7,7,x,2,3,x,x,2,2,2,2,2,0,3,3,3,3,3,4,4,3,3,x,0,2,2,0,-3,-7,2,0,0,0,2,0,0,2,0,5,0,0,0,0,0,7,0
0,0,-3,0,-2,-2,0,-2,x,0,-2,-2,4,-2,-2,-3,0,3,0,-2,0,-2,-2,0,0,3,0,-2,0,-2,0,0,0,0,0,0,0,0,0,7,7,0,3,3,x,7,2,2,2,2,2,2,0,3,3,3,3,3,-7,3,3,x,0,2,2,0,-3,0,4,0,0,0,2,0,0,2,0,0,2,0,5,0,0
0,-2,-2,-2,0,-2,0,0,-2,-2,0,-2,x,-3,0,0,4,-2,-2,x,2,0,-2,0,0,-2,0,-2,3,0,-2,0,0,0,0,0,0,0,0,0,0,7,7,7,3,3,x,7,x,x,x,x,2,2,2,0,3,3,3,3,x,3,3,x,0,2,2,0,-3,0,4,0,4,0,2,0,0,2,0,0,2,0,0
-2,-2,0,-2,0,0,-2,-2,0,-2,-3,0,0,0,4,-2,-2,0,x,0,x,0,x,-2,-2,-2,0,0,-2,0,0,3,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,7,3,0,0,x,2,2,2,0,3,3,3,3,2,3,x,0,2,2,0,-3,0,x,0,4,0,3,0,0,2,0,0,2
0,-2,0,0,-2,-2,0,x,-3,0,0,0,0,-2,-2,0,0,0,4,0,-2,-2,-2,-2,0,0,-2,0,0,0,0,-2,0,0,3,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,5,3,0,7,x,2,2,2,0,3,3,3,3,3,x,0,2,2,0,-3,0,0,0,0,0,3,3,0,2,0
0,0,-2,-2,0,-3,-3,0,0,0,0,-2,-2,0,0,0,4,0,-2,-2,-2,-2,4,0,-2,0,0,0,0,-2,0,0,0,0,-2,0,0,3,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,x,7,2,7,3,x,7,2,2,2,x,0,3,3,3,3,x,0,2,2,0,-3,0,0,0,0,0,3,3,3
-2,-2,-3,-3,-3,0,0,0,0,-2,-2,0,0,0,4,0,-2,-2,-2,-2,4,0,-2,0,0,0,4,-2,-2,0,0,0,-2,0,0,0,0,-2,0,0,3,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,3,3,7,x,3,3,0,7,0,3,3,3,x,0,2,2,0,-3,0,0,0,0,0,0
