0,0,0,0,-2,0,2,0,-2,0,2,0,-2,2,2,0,-2,0,2,0,-2,0,2,0,-2,0,0,0,0,0,0,3,4,0,x,2,x,x,4,x,-2,x,2,x,x,x,x,x,-2,2,2,-2,-2,2,0,-2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,2,2,0,-2,0,2,0,-2,0,2,0,-2,0,0,0,0,0,0,0,3,0,4,2,-2,0,4,0,4,0,-6,0,-2,2,2,-2,-2,2,2,-2,-2,2,0,-2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,2,2,0,-2,0,2,0,-2,0,2,0,-2,0,0,0,3,0,4,0,x,3,x,2,x,0,x,4,x,2,x,-2,x,2,x,-2,-2,2,2,-2,-2,2,-2,-2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,2,2,0,-2,0,2,0,-2,0,2,0,-2,0,0,0,0,3,0,0,4,0,3,4,0,2,0,-2,0,x,0,x,-2,2,2,-2,-2,2,x,-2,-2,2,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,2,2,0,-2,0,2,0,-2,0,2,0,-2,0,0,0,0,0,3,2,0,2,2,x,0,x,0,5,-2,2,2,-2,-2,2,2,-2,-2,2,0,-2,0,2,3,0,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,2,2,0,-2,0,2,0,-2,0,2,0,-2,0,0,0,0,0,3,x,0,2,2,5,-2,2,2,-2,-2,2,x,-2,x,2,2,-2,-2,2,0,-2,0,2,0,3,1,3,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,2,2,0,-2,0,2,0,-2,0,2,0,-2,0,0,0,0,0,3,x,-2,2,2,x,x,2,x,-2,-2,2,2,-2,-2,2,2,-2,-2,2,0,-2,2,2,2,1,3,1,3,0,0,1,0,0,1,0,0,1,0,0,1
2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,2,2,0,-2,0,2,0,-2,0,2,0,-2,0,3,0,-2,0,3,3,0,3,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,0,-2,2,2,x,2,1,3,1,3,1,0,0,1,0,0,1,0,0
-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,2,2,0,-2,0,2,0,-2,0,2,0,-2,-2,0,3,0,x,2,x,x,2,x,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,0,-2,2,2,2,x,x,1,3,1,3,0,1,0,0,1,0
2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,2,2,0,-2,0,2,0,-2,-2,2,0,-2,0,0,3,3,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,0,-2,2,2,2,0,1,0,1,3,1,3,0,0,1
-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,2,2,0,-2,-2,2,0,-2,0,2,0,-3,2,2,x,x,x,2,x,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,0,-2,2,2,2,1,0,1,0,1,3,1,3
2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,-2,2,0,-2,2,2,-3,-2,0,2,0,0,2,2,0,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,0,-2,2,2,2,0,1,0,1,0,1
-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,-2,2,0,x,0,x,-3,-2,2,2,-3,-2,0,2,0,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,0,-2,2,2,2,1,0,1,0
2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,-2,2,0,-2,0,-5,0,-5,0,x,-3,-2,2,2,-3,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,0,-2,2,2,2,0,1
-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,-2,2,-5,-2,-5,x,0,x,0,-3,0,3,0,x,-3,x,2,2,x,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,0,-2,2,2,2
2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,x,-2,x,0,-2,-5,2,-5,-2,-3,0,3,0,0,-3,0,0,3,2,-3,x,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,0,-2,2
-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,-2,-3,0,3,0,2,0,x,0,x,3,-2,-3,-3,0,3,0,-3,-3,2,2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,0
2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,-2,-2,-2,2,0,-2,0,0,0,0,3,5,0,5,-3,0,3,3,-3,-3,-2,2,x,-2,-2,x,2,x,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2
-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,-2,-2,-2,2,0,-2,0,2,0,-2,5,0,5,-3,0,3,5,-2,x,-2,x,x,3,x,-2,x,2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2
2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,-2,-2,-2,2,0,-2,0,2,0,x,0,2,x,-2,5,5,0,x,0,x,2,0,-2,5,-2,0,2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2
-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,-2,-2,-2,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,5,5,5,x,5,x,0,x,-2,-2,-2,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2
2,0,-2,0,2,0,-2,0,2,0,-2,0,2,-2,-2,-2,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,5,-2,0,5,-4,-4,-2,5,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2
-2,0,2,0,-2,0,2,0,-2,0,2,-2,-2,-2,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,x,0,2,-2,x,-4,-2,x,-2,5,2,-2,x,x,x,-2,x,2,x,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2
2,0,-2,0,2,0,-2,0,2,-2,-2,-2,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,4,0,0,2,0,-2,0,0,-2,0,0,2,-2,5,2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2
-2,0,2,0,-2,0,2,-2,-2,-2,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,4,2,-2,-2,0,2,-2,5,2,x,-2,x,2,2,x,-2,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2
2,0,-2,0,2,-2,-2,-2,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,-2,-2,0,2,-2,-2,x,2,-2,5,2,2,x,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2
-2,0,2,-2,-2,-2,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,-2,-2,0,2,-2,-2,0,2,-2,-2,0,2,0,x,2,2,x,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2
2,-2,-2,-2,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,-2,-2,0,2,-2,-2,0,2,-2,-2,0,2,0,-2,0,2,0,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2
-2,-2,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,-2,-2,0,2,-2,-2,0,2,-2,-2,0,2,0,-2,0,2,0,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2
