-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,x,1,-1,1,-1,1,-1,x,-1,1,x,x,2,x,3,x,2,-2,0,2,0,-2,0,2,0,-2,-2,2,0,-2,2,2,-1,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0
1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,-1,1,-1,1,-1,1,-1,0,0,1,0,3,0,2,2,3,x,2,-2,0,2,0,-2,-2,2,0,-2,2,2,0,x,2,2,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0
-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-2,-1,1,-1,1,-1,1,-1,1,-1,0,0,1,0,0,3,3,2,2,3,x,2,-2,-2,2,0,-2,0,2,0,-2,2,2,2,0,-2,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0
1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,x,x,x,x,x,-1,1,-1,1,-1,1,-1,1,-1,0,0,1,0,0,0,3,3,x,2,x,x,2,x,-2,2,0,-2,0,2,2,-2,x,-2,2,-1,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0
-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,0,0,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,1,0,0,0,0,3,3,3,2,-2,2,2,-2,-2,2,0,-2,0,x,2,-2,-1,0,2,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0
1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,1,0,0,3,3,0,x,x,x,x,-2,x,2,-2,-2,2,0,-3,-1,-1,2,2,-1,-1,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,0,0,0,0
-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-2,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,1,0,0,0,0,3,3,-2,0,2,-2,x,0,x,x,-2,x,-1,x,x,-1,x,2,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,0,0,0
1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,x,x,1,x,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,1,0,0,0,-2,0,0,-2,3,-2,2,0,-2,0,0,-1,0,0,-1,0,2,-1,x,x,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,0,0
-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,1,-2,0,0,-2,0,-2,2,0,-2,3,2,2,3,0,0,-1,0,0,-1,0,2,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,0
1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-3,-2,0,1,-2,0,-2,2,0,-2,0,2,0,-2,3,x,2,-3,3,0,-1,0,2,-1,-1,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0
-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,x,x,x,1,x,-2,0,x,2,0,-2,0,2,0,x,0,2,-3,-2,x,3,2,-2,-3,-2,-1,-1,2,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0
1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-2,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,0,0,-2,1,0,-3,0,-2,0,2,0,-2,0,4,0,-2,3,2,2,x,x,x,x,x,x,x,-1,x,x,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,x,x,x,x,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-3,0,-3,-3,-2,-2,-3,2,0,-2,0,x,0,-2,0,x,0,4,0,-8,2,0,0,0,0,-1,0,0,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,0,0,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,x,-1,x,x,2,-2,x,0,2,0,-2,0,2,0,4,0,0,0,0,0,0,0,0,0,4,2,0,-1,0,0,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,-2,0,0,2,0,-2,0,2,0,-2,0,2,0,2,0,4,0,0,0,0,0,2,0,-1,2,4,2,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-2,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,3,0,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,2,0,2,0,4,2,0,-1,2,4,2,x,x,x,x,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-1,1,-1,1,-1,1,-1,1,-1,1,-1,x,x,1,x,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,2,3,x,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,2,0,2,0,-2,2,4,2,2,0,2,4,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,3,3,x,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,x,0,2,0,-2,2,x,2,x,0,2,-1,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,0,3,3,x,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,2,0,2,-1,2,2,2,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,0,0,2,3,x,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,x,0,2,x,x,x,x,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-2,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,0,0,0,2,3,x,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,0,2,0,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
1,-1,1,-1,1,-1,1,-1,1,-1,1,x,x,x,x,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,0,0,0,0,2,3,x,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,0,-3,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,0,0,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,0,0,0,0,0,2,3,x,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,x,3,-2,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,0,0,0,0,0,0,2,3,x,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-3,1,1,-1,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-2,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,0,0,0,0,0,0,0,2,3,x,0,2,0,-2,0,2,0,-2,2,2,-3,-2,0,2,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
1,-1,1,-1,1,-1,1,-1,1,-1,x,x,1,x,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,0,0,0,0,0,0,0,0,2,3,x,0,2,0,x,0,x,-3,-2,2,2,-3,-2,0,2,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,2,3,3,0,-5,0,-5,0,x,-3,-2,2,2,-2,x,x,x,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,0,0,0,0,3,0,0,-5,0,-5,2,-2,x,3,-3,0,3,x,0,-2,0,2,2,-2,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,x,1,0,-5,0,-5,3,-2,3,0,-2,0,-3,-2,3,3,0,3,-2,0,x,0,-2,-2,2,2,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-2,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,x,1,-2,0,-2,0,-5,-2,0,0,-2,-2,0,2,0,x,0,0,-2,3,3,0,4,-2,0,0,2,0,-2,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-1,1,-1,1,-1,1,-1,1,-1,1,x,x,x,x,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,x,2,-5,x,0,-5,-2,0,-5,-2,-2,0,0,0,0,0,2,-2,3,3,0,0,-2,3,3,-3,0,x,-2,2,-1,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
1,-1,1,-1,1,-1,1,-1,1,-1,1,0,0,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,x,1,-1,2,0,0,3,-2,-2,0,-2,-2,0,0,0,0,0,0,-2,0,3,2,2,-2,3,x,-3,0,0,3,3,-3,-1,0,2,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,3,-2,0,-2,2,0,-2,0,0,0,0,-2,0,3,2,0,-2,0,x,x,-2,0,3,-3,x,0,-1,3,-2,0,-1,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-2,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,x,x,-2,-2,2,x,-2,0,2,0,-2,-2,0,3,2,0,-2,0,x,0,-2,0,-3,-3,0,0,0,3,x,-2,0,-1,3,2,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-1,1,-1,1,-1,1,-1,1,-1,x,x,1,x,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,3,-2,2,0,-2,0,2,0,-2,-2,2,3,-2,0,-2,0,x,0,-2,-3,-3,-3,0,0,0,0,0,-2,0,0,2,3,x,1,x,x,x,1,-1,1,-1,1,-1,1,-1,1
1,-1,1,-1,1,-1,1,-1,1,-1,0,0,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,x,1,x,x,1,x,-2,2,2,-2,-2,2,3,-2,0,x,0,x,0,4,-3,-3,-3,0,0,0,0,0,-2,0,0,0,0,0,0,2,0,4,0,1,-1,1,-1,1,-1,1,-1,1,-1
-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,0,1,0,-2,-2,2,-2,-2,2,2,-2,-2,x,0,-6,0,-3,-3,-3,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,2,2,2,x,1,x,1,-1,1,-1,1,-1,1
1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-2,-2,2,-2,-2,2,2,x,-2,2,x,3,3,-3,-3,-6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,2,2,2,1,-1,1,-1,1,-1,1,-1
-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-2,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,x,x,x,x,-2,-2,-2,2,0,x,2,x,x,2,x,2,3,3,3,0,-10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,6,2,x,x,x,x,1,-1,1,-1,1
1,-1,1,-1,1,-1,1,-1,1,x,x,x,x,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,0,-2,-2,-2,0,0,3,0,2,-10,0,2,0,0,2,0,2,2,3,3,3,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,6,2,0,1,x,1,-1,1,-1
-1,1,-1,1,-1,1,-1,1,-1,1,0,0,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,x,-1,1,x,-2,-2,-2,0,0,3,0,0,3,3,-2,-10,0,2,0,0,2,0,2,2,x,3,3,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,x,6,4,2,2,1,x,x,-1,1
1,-1,1,-1,1,-1,1,-1,1,-1,1,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,x,-2,-2,x,0,0,0,0,0,0,x,x,0,3,-2,-2,-10,2,0,0,2,0,2,2,2,0,3,3,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,-3,-3,0,0
-1,1,-1,1,-1,1,-1,1,-1,1,-1,-2,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,3,-2,0,0,3,0,0,-10,0,0,0,0,0,-2,-2,-14,0,3,0,-2,2,0,0,2,0,2,2,x,2,0,3,3,-14,0,0,0,0,0,0,0,0,4,0,2,2,-3,-3,0,x,2,0,x
1,-1,1,-1,1,-1,1,-1,x,x,1,x,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,x,-1,1,x,1,x,1,-14,-3,3,0,0,0,3,-10,0,0,-2,-2,-14,0,3,0,-2,-14,3,3,0,3,0,0,2,0,2,2,0,2,2,0,3,3,0,0,0,4,0,2,2,-3,-3,0,x,2,0,-3,0,0,2
-1,1,-1,1,-1,1,-1,1,-1,0,0,1,1,-1,1,-1,1,x,x,-1,1,-1,1,-1,1,-1,0,0,1,x,2,-14,x,-14,0,-14,0,3,0,0,3,3,0,0,0,0,-2,0,0,3,0,-2,0,3,3,3,3,0,2,0,2,2,0,2,2,2,4,3,4,2,-3,-3,0,x,2,0,-3,0,0,2,0,0,0
1,-1,1,-1,1,-1,1,-1,1,-1,0,1,x,1,-1,1,-1,-3,-1,x,-1,x,-1,1,-1,1,-1,0,0,1,0,0,2,0,-14,0,0,0,0,0,3,0,0,3,-5,0,0,0,0,-2,0,0,3,0,-2,0,3,3,3,3,2,0,2,x,3,2,2,x,x,x,x,2,4,-3,0,-3,2,0,0,0,0,2,0
-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,-1,x,-1,x,-1,2,-1,-14,-1,1,-1,1,-1,1,-1,0,0,1,2,0,-14,2,0,0,0,0,-5,0,0,0,3,0,0,3,-2,0,0,0,0,-2,0,0,3,0,-2,0,3,3,3,x,0,2,2,0,5,2,0,-3,0,-3,2,4,0,4,0,2,-3,0,0,0
1,-1,1,-1,x,-1,x,-1,1,-1,1,-2,-1,1,-1,0,-1,2,-1,-14,x,x,-1,1,-1,1,-1,1,-1,0,2,1,-2,2,-5,0,2,0,0,0,0,-5,0,0,0,-2,3,0,0,3,-2,0,0,0,0,-2,0,0,3,0,-2,0,3,3,x,2,2,x,0,-2,2,0,5,0,0,2,x,0,4,0,x,0,0
-1,1,-1,x,-1,-14,-1,1,x,x,x,x,x,-1,1,-1,2,-1,-14,2,-1,-1,1,-1,1,-1,1,x,x,-2,-2,0,x,-2,-2,2,-5,0,2,0,0,0,0,4,0,0,0,0,-2,3,0,0,3,-2,0,0,0,0,-2,0,0,3,0,-2,3,3,3,-3,2,0,0,0,2,0,0,2,0,3,0,0,0,0,4
1,-1,x,-1,-14,x,0,0,1,0,0,0,-1,1,-1,x,-1,x,2,-1,-1,x,-1,1,-1,1,-1,-3,-2,0,0,3,-2,0,0,0,0,2,0,0,2,0,0,0,0,0,-2,4,0,0,0,-2,3,0,0,3,-2,0,0,0,0,x,3,0,x,0,-2,3,3,3,4,0,0,0,2,0,0,2,2,0,3,0,0
-1,1,-1,0,0,0,0,0,0,1,0,-1,1,-1,1,-1,0,2,-1,-1,2,-1,1,-1,x,x,x,x,0,-2,-2,0,0,0,3,0,0,0,0,2,0,0,2,0,-2,4,0,0,0,-2,0,4,0,0,-2,3,0,0,3,0,0,0,0,0,-2,3,0,0,0,0,3,3,4,0,4,0,2,0,0,2,2,2,0
1,-1,1,-1,0,0,0,0,0,0,-2,1,-1,1,-1,1,-2,-1,-1,2,-1,x,x,x,-1,0,0,-2,-2,0,0,0,0,0,0,0,0,3,0,0,2,2,-2,4,2,0,-2,-2,0,4,0,0,-2,0,4,4,0,0,3,0,0,3,-2,0,0,0,0,0,3,0,0,0,0,3,x,3,4,0,3,0,0,2,2
-1,1,-1,1,-1,0,0,0,-2,1,1,-1,1,x,x,x,x,x,-1,-1,0,2,-1,-1,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,2,3,x,4,2,2,-2,-2,2,4,-2,0,-2,0,0,4,0,0,0,4,4,4,-2,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,3,3,0
1,-1,1,-1,1,-1,-2,0,0,1,x,1,-1,1,0,0,0,-1,-1,0,2,-1,-1,x,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,x,x,x,x,x,-2,x,x,-2,-2,4,0,0,0,4,0,4,-2,0,4,4,4,3,x,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0
-1,1,-1,x,x,1,-1,-2,0,0,1,-1,1,-1,1,0,-1,-1,0,2,-1,-1,2,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,-2,0,0,-2,-2,0,0,0,0,0,0,4,-2,0,0,4,0,4,0,0,4,4,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3
1,-1,1,-1,-3,x,1,-1,-2,1,-1,1,-1,1,-1,-2,-1,0,2,-1,-1,2,-1,0,2,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,-2,0,2,-2,-2,4,0,0,0,0,0,0,-2,0,0,0,0,4,0,0,0,4,0,4,0,0,4,4,4,0,0,3,0,0,0,0,0,0,3,0,0
