0,0,0,-2,-2,-2,0,0,0,0,0,0,0,0,-1,-1,0,10,-1,0,-1,0,0,0,-1,0,0,-1,10,-1,1,-1,1,-1,1,-1,1,-1,1,2,-1,0,0,2,x,x,x,1,-2,1,1,-2,0,1,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,1,1,1,-1,1,-1,1,-1,1,-1,1,-1
0,-2,-2,-2,0,0,0,0,0,0,0,0,0,-1,-1,0,10,-1,0,-1,0,0,0,-1,0,0,-1,10,-1,x,-1,x,-1,1,-1,1,-1,1,x,x,1,2,-1,0,0,4,-2,0,1,-2,1,1,-2,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,1,x,1,-1,1,-1,1,-1,1,-1,1
-2,-2,0,0,0,0,0,0,0,0,0,0,-1,-1,0,10,-1,0,-1,0,0,0,-1,0,0,-1,10,-1,10,-1,0,-1,1,-1,1,-1,1,x,3,1,0,x,1,-3,-3,0,1,-2,0,x,-2,1,1,-2,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,1,-1,1,-1,1,-1,1,-1,1,-1
0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,10,-1,0,-1,0,0,0,-1,0,0,-1,10,-1,10,-1,0,-1,x,-1,1,-1,1,x,2,10,x,3,3,0,1,1,-2,0,1,-2,0,1,-2,x,x,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
0,0,0,0,0,0,0,0,0,0,-1,-1,0,10,-1,0,-1,0,0,0,-1,0,0,-1,10,-1,10,-1,0,2,0,-1,1,-1,1,x,2,10,-1,2,0,3,2,x,x,1,-2,0,x,-2,0,1,0,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
0,0,0,0,0,0,0,0,0,-1,-1,0,10,-1,0,-1,0,0,0,-1,0,0,-1,10,-1,10,-1,0,-2,0,-1,x,-1,1,x,2,10,-1,2,0,0,2,2,1,3,0,1,3,-1,0,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
0,0,0,0,0,0,0,0,-1,-1,0,10,-1,0,-1,0,0,0,-1,0,0,-1,10,-1,10,-1,-2,2,0,-1,0,-1,0,10,2,10,-1,x,10,0,3,0,2,2,x,2,x,x,0,1,3,-4,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
0,0,0,0,0,0,0,-1,-1,0,10,-1,0,-1,0,0,0,-1,0,0,-1,10,x,0,x,x,x,0,-1,2,-1,0,10,x,10,x,x,10,0,0,0,0,3,x,2,x,4,4,4,0,1,x,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
0,0,0,0,0,0,-1,-1,0,10,-1,0,-1,0,0,0,-1,0,0,-1,10,-1,0,0,0,0,0,-1,0,-1,0,-2,-1,0,0,10,10,0,0,0,-1,10,10,0,10,3,2,x,2,4,4,2,4,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
0,0,0,0,0,-1,-1,0,10,-1,0,-1,0,0,0,-1,0,0,-1,x,-1,0,0,0,0,0,-1,0,-1,-2,2,-1,0,0,0,0,0,0,10,-1,0,0,0,10,10,10,10,3,x,4,x,x,x,x,x,x,x,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
0,0,0,0,-1,-1,0,10,-1,0,-1,0,0,0,-1,0,0,-1,10,-1,0,0,0,0,0,-1,0,2,0,0,-1,0,2,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,10,-1,3,0,0,9,10,10,10,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
0,0,0,-1,-1,0,10,-1,0,-1,0,0,0,-1,0,0,-1,10,-1,0,0,0,0,0,-1,0,0,0,10,-3,0,0,-1,0,2,-1,0,-1,0,0,0,0,-1,0,0,0,0,10,-1,0,-1,3,3,x,0,10,x,-1,x,x,1,-1,x,x,x,x,x,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
0,0,-1,-1,0,10,-1,0,-1,0,0,0,-1,0,0,-1,10,-1,0,0,0,0,0,-1,0,0,-3,10,-1,0,0,-1,0,0,-1,0,2,-1,10,0,0,-1,0,0,0,0,10,-1,0,-1,0,0,0,0,3,3,-1,10,-1,1,-1,1,-7,0,0,10,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
0,-1,-1,0,10,-1,0,-1,0,0,0,-1,0,10,-1,10,-1,0,0,0,0,0,-1,-3,10,-3,10,-1,0,0,-1,0,0,-1,0,0,-1,10,x,-1,-1,0,0,0,0,10,x,0,2,0,0,0,0,0,x,x,10,x,x,-1,1,x,1,-7,-3,-7,2,x,x,-1,1,-1,x,-1,1,x,1,-1,1,-1,1,-1,1
-1,-1,0,10,-1,0,-1,0,0,0,4,0,10,-1,10,-1,0,0,0,0,-3,-1,-3,10,x,10,-1,0,0,-1,0,0,-1,0,10,3,10,-1,-1,-1,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,8,-7,0,-3,0,-7,2,-7,1,-7,0,10,0,-3,1,-1,1,-1,-7,0,1,-1,1,-1,1,-1,1,-1
-1,0,10,-1,0,-1,0,4,0,10,0,0,-1,10,x,0,0,-3,-1,-3,x,0,10,-1,10,-1,0,0,3,0,0,-1,0,10,3,10,-1,-1,x,0,0,0,0,0,10,3,10,-1,8,-7,0,0,2,-7,2,x,x,2,0,0,0,-7,2,x,x,-2,x,0,x,-1,x,-1,1,-1,1,-1,x,-1,1,x,1,-1,1
0,10,-1,0,-1,0,10,0,0,0,0,-3,10,-1,-3,-1,-3,-1,0,10,0,0,-1,10,-1,0,0,-3,0,0,-1,3,10,x,10,-1,-1,3,-7,0,-1,0,-7,10,3,10,x,0,3,-1,0,0,0,3,x,0,3,-1,0,2,0,0,0,-3,2,0,0,0,-1,0,-1,1,-1,1,-1,1,-1,0,0,1,-1,1,-1
0,-1,0,2,0,0,0,0,-3,10,0,x,-1,-3,-1,-3,x,0,0,0,0,-1,10,-1,-3,3,-3,0,0,3,0,-7,0,10,x,x,3,10,0,-1,3,2,10,0,10,-1,10,3,-1,0,0,3,-1,10,0,10,x,0,3,3,-4,2,0,0,0,0,2,-1,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
-1,0,0,0,0,-5,0,0,0,0,-3,-1,-3,-1,-3,0,0,0,0,10,-1,-3,-1,-3,-7,-3,0,0,-3,-3,0,0,-2,-1,0,3,0,0,-1,3,10,10,0,2,x,0,0,x,0,0,3,-1,10,0,2,-1,3,0,0,0,3,3,5,5,0,10,-1,0,2,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-5,0,0,0,-5,0,0,-3,-1,-3,-1,-3,-1,-3,0,0,10,-7,-3,-1,x,-1,-3,0,-3,-3,-3,0,0,10,3,-1,-1,0,3,0,0,-1,3,0,10,0,2,10,0,2,0,0,0,0,x,10,0,2,-1,0,2,4,0,3,0,0,10,3,2,x,10,-2,5,-1,x,-1,1,x,1,x,x,-1,1,-1,1,-1,1
0,0,-3,0,-3,-1,-3,-1,-3,-1,x,-1,-3,10,0,-3,x,0,-1,-3,-1,-3,-3,-3,0,0,10,-7,0,-1,-1,-1,0,3,-1,0,-1,3,0,10,0,3,0,0,2,10,0,2,0,0,10,0,0,x,0,2,-1,0,2,0,0,3,3,10,0,2,x,0,-1,3,-1,0,10,2,x,1,-3,1,-1,1,-1,1,-1
0,-3,-1,-3,-1,-3,-1,-3,-1,-3,2,-3,-3,0,0,0,-3,-1,-3,x,x,0,-3,10,0,10,-7,0,-1,-1,x,0,3,-1,0,-1,x,x,0,0,3,0,0,3,3,0,2,10,0,3,0,0,0,0,0,x,0,2,-1,0,3,0,0,0,3,x,0,-3,3,-1,3,10,x,x,2,x,1,x,x,x,x,-1,x
-3,-1,-3,-1,-3,-1,-3,x,-3,-3,-3,0,2,-3,-1,-3,-1,0,0,4,10,0,10,0,10,0,0,-1,-1,0,0,3,-1,10,-1,x,-1,0,0,0,0,0,0,3,0,3,3,3,2,10,10,0,3,0,3,0,0,x,0,2,-1,4,0,3,-3,0,0,3,-1,0,x,3,-1,3,10,2,2,1,3,0,-1,10,0
-1,-3,-1,-3,-1,-3,-3,-3,0,0,-3,-2,-3,-1,2,-1,0,-3,0,0,0,10,0,2,0,0,-1,-1,0,0,-3,-1,10,-1,x,-1,10,0,0,0,0,0,0,10,-1,0,3,3,3,x,x,10,0,0,0,3,3,3,2,x,10,x,2,x,0,4,3,x,-3,0,3,-1,0,0,x,x,x,2,x,-2,1,3,-1
-3,-1,-3,x,-3,0,-3,-3,0,3,-1,0,-1,0,x,0,2,-1,0,-3,10,0,0,0,0,-3,-1,-3,-1,-3,-1,10,-1,0,-1,0,0,0,0,10,0,0,10,-1,0,0,10,0,0,3,3,3,0,10,-1,2,0,3,3,3,x,2,0,10,2,-3,0,3,2,-2,x,0,-3,3,-1,2,0,-2,-2,2,0,x,-2
-1,-3,0,-3,-3,0,0,0,3,-1,0,-1,3,-1,-1,0,x,10,2,x,0,-3,-3,-1,-3,-1,-3,-1,-3,-1,10,-1,0,-1,0,0,0,0,0,0,0,10,x,0,0,0,0,0,0,10,3,0,2,x,3,0,2,2,2,0,3,3,2,x,-1,0,-2,-2,0,-3,3,3,x,x,0,-2,-2,x,2,-2,-2,2,0
-3,-3,-3,0,0,0,0,3,-1,0,-1,3,-1,-1,0,3,-3,0,-3,-3,-3,-3,-1,-3,-1,-3,-1,x,-1,0,-1,0,-1,0,0,0,0,0,0,0,10,-1,0,0,0,0,0,0,0,0,0,10,0,3,2,2,3,3,2,2,x,2,0,-2,x,2,-3,-3,0,0,0,0,0,-4,-4,0,2,-2,-2,0,2,0,-2
0,0,0,0,0,0,3,-1,0,-1,3,-1,x,-3,3,x,-3,-3,x,x,-3,x,-3,-1,-3,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,10,-1,0,10,10,0,x,2,x,x,2,x,2,x,-3,-2,0,2,0,-4,-4,0,2,0,2,-2,-2,0,2,0,-2,0,2
0,0,0,0,0,3,-1,3,-1,3,x,3,0,x,x,0,-3,x,0,-3,x,-3,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,10,10,10,0,0,0,0,0,2,10,2,2,-2,x,-4,-4,-4,0,2,0,-4,2,-2,x,0,2,0,-2,0,2,0,-2
0,0,0,0,3,-1,0,-1,3,-1,3,-1,3,-3,3,0,-3,0,-3,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,10,0,10,10,0,0,0,0,x,0,x,x,x,2,x,0,-4,-4,-2,10,x,0,0,2,-2,-2,0,2,0,-2,0,2
0,0,0,3,-1,0,-1,3,-1,3,x,3,-1,x,-1,-2,x,3,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,10,0,0,0,0,10,0,10,x,-2,-3,-2,10,0,-4,0,2,-2,-2,0,2,0,x,0,x,0,-2
0,0,3,-1,0,-1,3,-1,3,0,2,-1,3,2,3,-1,3,-1,0,-1,3,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,x,0,-2,x,-4,x,0,2,-2,-2,10,2,-2,x,0,-6,0,-6,0,2
0,3,-1,0,-1,3,-1,3,0,2,-1,3,2,x,-1,x,x,3,-1,3,-1,0,-1,3,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-4,0,0,0,0,2,-2,-2,10,x,-2,x,0,3,0,0,0,0,0,-6
3,-1,0,-1,3,-1,3,0,2,-1,3,2,x,-1,x,2,3,-1,3,-1,3,-1,3,-1,0,-1,3,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,10,0,-4,0,-4,0,0,0,0,2,-2,-2,10,2,-2,-2,-4,0,0,-6,0,0,3,0,10,0
-1,0,-1,3,-1,3,0,2,-1,3,2,x,-1,x,2,3,-1,x,x,3,-1,3,-1,3,-1,3,-1,0,0,3,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-12,0,-4,0,-4,0,0,0,0,2,-2,-2,10,2,x,x,-4,x,0,-2,0,0,0,-6,10,0,-2,3
0,-1,0,-1,3,0,2,-1,3,2,x,-1,x,2,0,-1,2,0,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,0,0,3,-1,0,0,0,0,0,0,0,0,0,11,0,0,0,-4,0,0,0,0,0,-4,0,-4,0,0,0,0,0,0,2,-2,-2,0,2,-4,-2,-4,2,0,3,0,0,0,0,10,0,-2,0,-4,0
-1,0,-1,3,0,0,-1,3,2,x,-1,x,2,0,-1,2,0,3,x,x,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,0,0,3,-1,0,0,0,0,0,0,-4,0,0,0,0,0,-4,0,-4,0,0,11,0,0,0,-4,0,2,-2,-2,-4,2,-4,-2,0,2,0,-2,0,2,2,0,3,0,x,0,0,0,0,0
0,-1,3,0,0,-1,3,2,0,-1,x,2,0,-1,2,0,3,2,2,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,0,0,3,7,0,0,0,0,0,-4,0,-4,0,0,11,0,0,0,-4,0,2,0,2,-2,-2,-4,2,-4,-2,11,2,0,-2,-4,2,0,-2,0,2,2,2,0,3,0,0,0,0
-1,3,0,0,-1,3,2,0,-1,x,2,0,-1,2,0,3,2,2,-1,x,x,x,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,0,0,-6,0,-4,0,0,2,0,0,0,-4,0,0,0,0,0,2,2,x,-4,2,x,-2,0,2,-4,-2,11,2,0,-2,0,2,0,-2,0,x,2,2,2,-4,3,0
3,0,0,-1,3,2,0,-1,x,2,0,-1,2,0,3,2,2,-1,x,2,-1,-1,3,-1,3,-1,3,-1,3,-1,3,-1,x,-1,3,x,3,-1,3,3,3,-1,0,0,-6,0,-4,0,2,0,0,0,-4,2,0,-4,0,0,2,2,-2,-4,2,0,-2,0,2,0,-2,11,2,0,-2,0,2,0,-3,0,11,2,2,2,2
0,0,-1,3,2,0,-1,x,2,0,-1,2,0,3,2,2,-1,x,2,-1,-1,x,-1,x,-1,3,-1,3,-1,3,-1,3,-1,3,-1,-1,-1,3,-6,3,-1,3,3,3,-1,0,0,-6,-4,2,2,-4,0,0,-4,2,2,-4,-2,0,2,2,-2,0,2,0,-2,0,2,0,-2,-2,2,-3,-2,0,2,0,0,0,11,2,2
0,-1,3,2,0,-1,x,2,0,-1,2,0,3,2,2,-1,x,2,-1,-1,2,-1,0,-1,3,-1,3,-1,3,-1,3,-1,x,-1,x,-1,3,x,-1,-1,3,-6,x,-1,x,3,3,x,0,-6,x,x,2,-4,2,0,x,2,2,0,-2,0,2,2,-2,0,2,0,-2,-2,x,-3,-2,0,2,0,-2,0,2,0,0,0,0
-1,3,2,0,-1,x,2,0,-1,2,0,3,2,2,-1,x,2,-1,-1,2,-1,0,2,x,-1,3,-1,3,-1,3,-1,3,-1,3,-1,x,0,-1,-1,3,x,0,-1,x,-6,0,0,-4,-3,x,0,0,0,0,2,0,2,0,-2,2,2,0,-2,0,2,2,-2,-2,x,-3,-2,0,2,0,-2,0,2,0,-2,0,2,0,0
3,2,0,-1,x,2,0,-1,2,0,3,2,2,-1,x,2,-1,-1,2,-1,0,2,-1,-1,x,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,x,0,0,-1,3,2,0,-3,0,0,0,0,0,0,0,0,2,0,x,0,2,0,-2,2,2,2,-2,-2,x,x,-2,-2,2,0,-2,0,2,0,-2,0,2,0,-2,0,2
2,0,-1,x,2,0,-1,2,0,3,2,2,-1,x,2,-1,-1,2,-1,0,2,-1,-1,2,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,4,0,-3,0,0,x,0,0,-3,0,0,0,0,0,0,0,2,0,-2,0,2,2,-2,x,2,2,-2,-2,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2
0,-1,2,2,0,-1,2,0,3,2,2,-1,x,2,-1,-1,2,-1,0,2,-1,-1,2,-1,3,x,x,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,x,3,-2,3,0,4,-3,0,0,0,0,0,0,0,0,2,0,-2,0,2,0,-2,0,2,2,-2,-2,2,2,-2,-2,2,0,-2,0,2,0,-2,0,2,0,-2,0,2
-1,0,2,0,-2,2,0,3,2,2,-1,x,2,-1,-1,2,-1,0,2,-1,-1,2,-1,3,2,-3,-1,3,-1,3,-1,3,-1,3,-1,3,x,3,-1,2,-1,3,-3,3,0,3,0,0,-9,0,0,0,2,0,-2,0,2,0,-2,0,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,0,-2,0,2,0,-2,0,2,0,-2
2,2,-2,0,2,0,2,2,2,-1,x,2,-1,-1,2,-1,0,2,-1,-1,2,-1,x,x,x,-1,x,x,x,-1,3,-1,3,-1,3,-1,2,-1,3,x,3,x,x,-1,2,0,3,0,3,0,-4,0,-2,0,2,0,-2,0,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,0,-2,0,2,0,-2,0,2
-2,0,2,2,-2,0,2,0,x,2,2,-1,-1,2,-1,0,2,-1,-1,2,-1,0,2,-1,-1,0,0,0,-1,3,-1,3,-1,3,-1,x,-1,3,x,2,0,3,-1,3,0,0,x,2,-2,3,-2,3,2,-4,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,0,-2,0,2,0,-2
2,0,-2,0,2,2,-2,0,2,2,-1,x,2,-1,0,2,-1,-1,2,-1,0,2,-1,-1,2,-1,0,-1,3,-1,3,-1,3,-1,3,-1,3,-1,2,0,3,x,2,0,3,4,4,0,-2,x,2,x,x,-2,x,x,x,-2,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,0,-2,0,2
-2,0,2,0,-2,0,2,2,-2,-1,2,2,-1,0,2,-1,-1,2,-1,0,2,-1,-1,2,-1,0,2,x,-1,3,-1,3,-1,3,-1,3,-1,x,-1,3,x,2,0,3,x,2,x,3,4,4,4,-2,-3,0,0,-2,0,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,0,-2
2,0,-2,0,2,0,x,-1,x,2,-2,-1,2,2,-1,-1,2,-1,0,2,-1,-1,2,-1,0,2,-1,-1,x,-1,3,-1,3,-1,3,-1,3,-1,3,-1,0,0,3,2,2,x,3,2,2,x,x,3,4,3,4,x,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2
-2,0,2,0,-2,0,-3,0,-2,-1,-1,2,2,-1,x,2,-1,0,2,-1,-1,2,-1,0,2,-1,-1,2,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,0,0,2,2,2,0,3,3,3,4,0,x,-2,x,2,x,-2,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2
2,-2,-2,-3,2,-2,-2,-1,-1,-1,2,0,-1,2,2,-1,0,2,-1,-1,2,-1,0,2,-1,-1,2,-1,3,x,x,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,-3,-1,0,2,2,2,2,0,3,-3,3,2,4,-2,0,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2
x,-3,x,-2,-2,x,x,-1,x,2,0,-1,2,0,-1,2,2,-1,-1,2,-1,0,2,-1,-1,2,-1,3,2,-3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,x,-1,x,-1,3,-1,x,-1,2,x,2,x,2,x,x,0,x,-2,x,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2
-2,-2,-2,0,0,0,-1,0,2,0,-1,2,0,-1,2,2,-1,x,2,-1,0,2,-1,-1,2,-1,x,x,x,-1,x,x,x,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,0,-1,x,-1,0,2,0,2,0,2,-2,0,0,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2
-2,0,0,0,0,-1,0,2,0,-1,2,0,-1,2,0,-1,2,2,-1,0,2,-1,-1,2,-1,0,2,-1,-1,0,0,0,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,0,0,0,0,2,-2,2,0,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2
0,0,0,0,-1,0,2,0,-1,2,0,-1,2,0,-1,2,0,-1,2,2,-1,-1,2,-1,0,2,-1,-1,2,-1,0,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,-2,0,0,2,-2,x,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2
0,0,0,-1,0,2,0,-1,2,0,-1,2,0,-1,2,0,-1,2,2,-1,x,2,-1,0,2,-1,-1,2,-1,0,2,x,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,x,-1,3,x,3,-1,3,-3,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2
0,0,-1,0,2,0,-1,2,0,-1,2,0,-1,2,0,-1,2,0,-1,2,2,-1,0,2,-1,-1,2,-1,0,2,-1,-1,x,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,2,x,3,x,x,x,x,x,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2
0,-1,0,2,0,-1,2,0,-1,2,0,-1,2,0,-1,2,0,-1,2,0,-1,2,2,-1,-1,2,-1,0,2,-1,-1,2,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,x,-1,3,x,2,0,3,0,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2
-1,0,2,0,-1,2,0,-1,2,0,-1,2,0,-1,2,0,-1,2,0,-1,2,2,-1,x,2,-1,0,2,-1,-1,2,-1,3,x,x,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,3,-1,0,3,3,2,2,x,x,2,x,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2
