2,-2,-2,0,2,-2,-2,0,2,0,-2,0,2,0,-2,-2,2,0,-2,0,2,0,-2,-2,2,0,3,0,-2,3,-3,-3,-3,0,0,x,-1,0,-3,0,0,0,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-2,0,2,-2,-2,0,2,0,-2,0,2,0,-2,-2,2,0,-2,0,2,0,-2,-2,2,0,-2,-2,x,-2,-3,x,0,-2,3,0,-3,4,0,0,0,0,0,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
2,-2,-2,0,2,0,-2,0,2,0,-2,-2,2,0,-2,0,2,0,-2,-2,2,0,-2,-2,2,x,2,0,0,-2,0,-3,-3,0,0,3,3,-3,0,4,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-2,0,2,0,-2,0,2,0,-2,-2,2,0,-2,0,2,0,-2,-2,2,0,-2,-2,2,0,-2,0,2,-2,-3,-3,-3,0,0,0,-3,0,0,0,-2,3,-2,1,-1,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-2,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
2,0,-2,0,2,0,-2,-2,2,0,-2,0,2,0,-2,-2,2,0,-2,-2,2,0,-2,2,2,-2,x,-3,x,0,0,-3,0,0,0,0,-2,3,x,1,1,-1,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,x,x,x,x,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-2,0,2,0,-2,-2,2,0,-2,0,2,0,-2,-2,2,0,-2,-2,2,0,-2,2,x,-2,x,2,2,-2,-3,-3,0,0,0,0,-2,0,0,0,3,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,0,0,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
2,0,-2,-2,2,0,-2,0,2,0,-2,-2,2,0,-2,-2,2,0,-2,2,2,-2,-2,2,-2,x,-3,2,2,-2,-3,-3,-2,0,0,0,0,0,0,3,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-2,-2,2,0,-2,0,2,0,-2,-2,2,0,-2,-2,2,0,-2,2,2,-2,-2,2,x,x,-2,2,-2,x,-3,x,x,-2,-3,-3,0,0,0,0,0,0,3,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-2,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
2,0,-2,0,2,0,-2,-2,2,0,-2,-2,2,0,-2,2,2,-2,-2,2,2,-2,-2,2,-2,-3,0,2,0,3,-3,0,0,0,0,0,0,0,0,0,0,3,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,x,x,1,x,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-2,0,2,0,-2,-2,2,0,-2,-2,2,0,-2,2,2,-2,-2,2,2,-2,x,2,x,x,x,2,0,-3,0,2,2,0,-11,0,0,0,0,0,0,0,0,0,3,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
2,0,-2,-2,2,0,-2,-2,2,0,-2,2,2,-2,-2,2,2,-2,-2,2,2,x,2,2,-3,0,0,2,2,0,0,2,2,0,-11,0,0,0,0,0,0,0,0,3,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-2,-2,2,0,-2,-2,2,0,-2,2,2,-2,-2,2,2,-2,-2,2,2,x,-2,2,2,-11,2,2,0,0,0,2,2,0,0,2,2,0,-11,0,0,0,0,0,0,0,3,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
2,0,-2,-2,2,0,-2,2,2,-2,x,2,x,-2,-2,2,2,-2,-2,2,2,-11,-2,2,2,-11,2,2,0,0,0,2,2,0,0,2,2,0,-11,0,0,0,0,0,0,3,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-2,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-2,-2,2,0,-2,2,2,-2,x,2,-2,-2,-2,2,x,-2,-2,2,2,-2,-2,2,2,-11,-2,2,2,-11,2,2,0,0,0,2,2,0,0,2,2,0,-11,0,0,0,0,0,3,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,x,x,x,x,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
2,0,-2,2,2,-2,-2,2,-2,-2,x,2,-11,-2,-2,2,x,-2,-2,2,2,x,-2,2,2,-11,-2,2,2,-11,2,2,0,0,0,2,2,0,0,2,2,0,-11,0,0,0,0,3,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,0,0,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-2,-2,2,-2,-2,2,x,-2,-2,2,0,-2,x,2,-11,-2,-2,2,x,-2,-2,2,2,-11,-2,2,2,-11,-2,2,2,-11,2,2,0,0,0,2,2,0,0,2,2,0,-11,0,0,0,3,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
2,-2,-2,x,2,-2,-2,2,0,-2,2,2,-11,-2,x,2,-11,-2,-2,2,x,-2,-2,2,2,-11,-2,2,2,-11,-2,2,2,-11,2,2,0,0,0,2,2,0,0,2,2,0,-11,0,0,3,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,-2,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-2,-11,2,-2,-2,x,2,-2,-2,2,-11,-2,2,2,-11,-2,x,2,-11,-2,-2,2,x,-2,-2,2,2,-11,-2,2,2,-11,-2,2,2,-11,2,2,0,0,0,2,2,0,0,2,2,0,-11,0,3,1,x,1,-1,1,-1,1,-1,x,x,1,x,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
2,x,-2,-11,2,-2,-2,x,2,-2,-2,2,-11,-2,2,2,-11,-2,x,2,-11,-2,-2,2,x,-2,-2,2,2,-11,-2,2,2,-11,-2,2,2,-11,2,2,0,0,0,2,2,0,0,2,2,-11,-11,x,1,x,1,-1,1,-1,1,-1,0,0,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-2,-11,2,x,-2,-11,2,-2,-2,x,2,-2,-2,2,-11,-2,2,2,-11,-2,x,2,-11,-2,-2,2,x,-2,-2,2,2,-11,-2,2,2,-11,x,2,x,-11,2,2,0,0,0,2,2,0,0,2,2,-11,-11,1,-1,1,-1,1,-1,1,-1,0,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
2,-2,-2,-11,2,x,-2,-11,2,-2,-2,x,2,-2,-2,2,-11,-2,2,2,-11,-2,x,2,-11,-2,-2,2,x,-2,-2,2,2,-11,-2,2,2,-11,2,2,-11,-11,4,2,0,0,0,2,2,0,0,x,x,x,x,-1,1,-1,1,-1,1,-1,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-2,0,2,-2,-2,-11,2,x,-2,-11,2,-2,-2,x,2,-2,-2,2,-11,-2,2,2,-11,-2,x,2,-11,x,-2,x,x,-2,-2,2,2,-11,-2,2,x,-11,2,2,-11,-11,-11,2,4,0,0,2,2,0,0,0,-1,1,-1,1,-1,1,-1,1,-2,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
x,-2,-2,0,2,-2,-2,-11,2,x,-2,-11,2,-2,-2,x,2,-2,-2,2,-11,-2,2,2,-11,-2,x,2,-11,3,3,-11,x,-11,-2,2,2,-11,-2,2,-11,-11,2,2,-11,-11,-11,2,3,0,4,2,2,-1,1,-1,1,-1,1,x,x,x,x,x,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
x,0,x,-2,-2,0,2,-2,-2,-11,2,x,-2,-11,2,-2,-2,x,2,x,x,2,-11,-2,2,2,-11,-2,2,x,x,2,2,x,x,-11,-2,2,2,0,-2,2,-11,-11,x,2,0,-11,-11,2,x,x,x,x,x,x,-1,1,-1,1,0,0,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
0,-2,x,0,x,-2,-2,0,2,0,-2,-11,2,x,-2,-11,2,0,-2,2,2,-2,0,2,-11,-2,2,2,-11,-2,2,-11,-11,2,-3,0,x,-11,-2,2,2,0,-2,2,-11,-11,0,2,0,-11,-11,2,0,0,0,-1,1,-1,1,-1,1,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-11,0,0,-2,4,0,2,0,-2,0,2,0,-2,-11,2,2,-2,-2,x,x,x,x,2,x,0,2,-11,-2,2,x,-11,x,2,-11,-11,2,3,0,x,-11,-2,2,x,-11,-2,2,-11,-11,0,2,0,-11,-11,2,-1,1,-1,1,-1,1,-1,-2,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
0,-2,3,0,2,0,-2,0,x,0,x,0,2,2,-2,x,2,2,-2,-5,0,2,-11,3,2,x,2,2,-11,-2,2,0,-11,0,2,-11,-11,2,-3,3,-11,-11,-2,2,0,-11,0,2,-11,-11,-11,x,2,x,x,x,x,-1,x,x,1,x,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
0,0,2,0,-2,3,2,2,-2,0,2,-11,x,0,x,2,-2,x,2,2,-2,x,0,2,x,2,x,x,x,x,-11,-2,2,0,-11,-3,2,x,-11,x,x,3,x,-11,0,2,-11,-11,0,2,-11,0,0,-11,2,0,-1,0,0,0,0,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
x,0,-2,3,2,0,-2,0,x,2,-2,0,2,0,-2,0,2,2,-2,-11,2,2,-2,-11,0,2,0,-5,0,-2,0,0,x,0,2,-11,-11,-3,2,-11,0,0,-11,x,3,-11,0,2,0,-11,0,2,0,2,0,-1,2,0,0,0,0,1,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-2,3,2,0,-2,0,x,0,-3,0,2,2,x,0,2,2,-2,0,2,2,x,0,x,2,-2,x,-3,x,-11,-5,0,-11,0,0,x,0,2,0,-11,-3,2,0,0,0,0,0,3,x,0,2,0,-11,2,2,-1,2,0,0,2,0,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
2,0,-2,0,x,-3,-2,0,0,0,0,0,2,2,-2,-3,2,-2,-2,0,4,2,-2,-3,-5,2,0,2,-3,0,0,0,0,0,0,0,-3,0,2,0,-11,6,2,0,0,0,0,0,3,3,0,2,0,x,2,2,-1,2,0,0,2,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
-2,0,x,-3,-2,0,0,0,0,0,2,0,x,-3,x,x,-2,x,x,-2,x,0,-2,2,4,-3,-2,x,0,8,-3,0,0,-3,0,0,0,0,0,0,2,0,0,0,2,0,0,6,0,0,3,3,3,2,0,-1,2,2,-1,2,1,-1,x,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1
