0,-1,1,0,0,1,0,0,0,-1,0,0,0,0,-1,0,0,1,1,0,1,-1,-1,0,0,-1,0,0,-1,0,1,0,0,-1,0,0,0,0,1,0,0,1,1,-1,-1,0,-1,-1,0,0,1,0,1,1,0,0,0,-1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,0,0,-1
-1,0,0,1,0,0,1,0,-1,0,0,0,0,-1,0,0,0,0,1,1,-1,x,-1,0,-1,0,0,-1,0,0,0,1,-1,0,0,0,0,0,0,1,0,1,x,x,-1,-1,-1,0,0,0,0,1,0,1,1,0,-1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,-1,-1,-1,0,0,-1,0
0,0,0,0,1,0,0,-2,0,0,0,0,-1,0,0,0,0,0,1,x,1,-1,0,-1,0,0,-1,0,0,0,1,-1,1,-1,0,0,0,0,0,0,1,0,1,-1,-1,-1,0,0,0,0,0,0,1,0,1,-2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,-1,x,-1,0,0,-1,0,0
0,0,0,0,0,-3,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,1,-1,0,0,-1,0,0,0,1,-1,1,-1,1,-1,0,0,0,0,0,0,1,-1,x,-1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,-1,1,-1,0,0,-1,0,0,0
0,0,-3,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,1,-1,1,-1,1,-1,1,-1,0,0,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,x,1,-1,1,-1,-1,0,0,0,0
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,x,-1,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,x,2,9,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,-1,1,-1,x,-1,0,0,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,9,1,0,1,0,0,1,-1,1,-1,1,-1,0,0,0,0,0
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,9,0,9,1,0,1,1,-1,1,-1,x,-1,1,-1,0,0,0,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,9,0,9,0,9,1,1,x,1,-1,x,-1,x,-1,1,-1,0,0,0
0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,9,0,9,0,9,0,9,1,1,-1,x,-1,9,-1,x,-1,1,-1,0,0
