0,0,0,x,0,0,x,-3,0,3,0,3,-3,0,-2,0,3,0,-9,5,0,-5,0,0,x,0,-3,-5,3,0,3,-3,0,0,0,-5,3,3,2,0,x,3,3,x,2,-2,x,x,-3,-2,-2,0,-2,0,0,0,0,-2,0,0,0,0,-2,0,0,x,0,0,3,0,-2,0,0,-5,0,0,0,0,0,0,0,0,0
0,0,0,0,-3,0,3,0,0,x,0,x,x,-9,3,-3,-5,-2,0,3,0,x,-5,-3,5,3,0,0,-3,0,-5,3,0,3,-3,0,0,-5,-5,3,3,0,0,2,3,x,3,-2,-2,0,-2,0,0,0,0,-2,0,0,0,0,-2,0,0,0,0,-2,0,0,x,0,0,3,0,-2,0,0,-5,0,0,0,0,0,0
0,-3,0,0,-9,0,0,0,0,3,-9,-5,-7,0,x,-2,0,x,0,0,-3,0,3,0,0,x,0,0,3,2,0,-3,-5,-5,3,0,3,-3,0,0,0,-5,3,3,0,2,-2,3,-2,3,0,-2,0,-2,0,0,0,0,-2,0,0,0,0,-2,0,0,0,0,-2,0,0,x,0,0,3,0,-2,0,0,-5,0,0,0
0,-9,3,0,0,-7,-5,-9,0,0,0,0,3,-2,0,0,0,-3,0,0,0,0,0,0,0,3,2,-5,x,0,0,x,0,0,-3,0,-5,3,3,3,-3,3,0,2,2,3,x,2,2,-2,3,-2,3,0,-2,0,-2,0,0,0,0,-2,0,0,0,0,-2,0,0,0,0,-2,0,0,x,0,0,3,0,-2,0,0,-5
0,-5,0,0,0,3,0,0,0,0,0,-2,0,0,-3,3,0,0,0,0,0,0,-5,0,0,0,0,0,7,0,0,7,0,0,3,0,0,-3,0,0,3,3,2,x,3,2,2,x,3,x,2,x,-2,3,-2,3,0,-2,0,-2,0,0,0,0,-2,0,0,0,0,-2,0,0,0,0,-2,0,0,x,0,0,3,0,-2
0,0,0,0,0,0,0,0,3,-2,0,-3,-3,0,0,0,0,-5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-3,7,0,3,7,0,-3,3,0,3,x,2,0,2,2,2,-2,3,x,2,-2,-2,3,-2,3,0,-2,0,-2,0,0,0,0,-2,0,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0
0,0,0,0,0,3,0,-2,-3,-3,-3,3,-5,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,-3,0,0,3,7,0,-3,0,0,x,0,7,-3,3,7,2,2,-2,x,2,2,2,x,3,x,2,-2,-2,3,-2,3,0,-2,0,-2,0,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,0,0
0,0,3,0,-2,x,-3,x,x,-5,x,-3,0,0,3,0,3,0,0,5,0,0,0,0,3,3,0,0,-3,0,0,3,0,0,-3,0,0,3,0,0,-3,0,7,0,2,0,x,x,2,-2,-2,0,x,2,2,2,x,3,x,2,-2,-2,3,-2,3,0,-2,0,-2,0,0,0,0,0,0,0,-2,0,0,0,0,0,0
0,0,-2,-3,-5,3,0,3,-3,0,0,0,0,0,0,0,0,3,0,3,0,3,5,0,5,-3,0,3,3,0,0,-3,0,0,3,0,0,-3,0,7,x,0,0,-3,0,0,2,-2,-2,7,2,0,-2,0,0,x,2,2,2,x,3,x,2,-2,-2,3,-2,3,0,-2,0,0,0,0,-2,0,0,0,0,0,0,0,0
x,0,3,3,0,-3,0,0,3,0,3,-3,0,0,0,0,0,0,0,5,3,0,x,0,3,x,3,5,-3,5,-3,3,0,0,-3,0,0,3,0,0,-3,7,0,0,2,-2,x,0,2,0,-2,7,2,0,-2,0,7,0,x,2,2,2,x,3,x,2,-2,-2,3,0,3,0,-2,0,0,0,0,0,0,0,0,0,0
0,0,-3,0,0,3,3,0,-3,0,0,3,0,3,-3,0,0,0,0,0,0,0,5,3,5,-3,5,x,3,3,0,x,5,0,x,-3,0,-3,0,0,3,0,0,3,0,0,2,0,x,0,2,0,-2,0,2,0,-2,0,7,7,0,x,2,x,2,x,3,2,2,-2,-2,3,0,3,0,-2,0,0,0,0,0,0,0
0,0,3,0,0,-3,0,0,3,3,0,-3,0,0,3,0,3,-3,0,0,0,0,-3,0,0,0,3,5,3,5,-3,3,x,0,-3,5,0,5,-3,0,-3,0,0,3,0,3,3,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,0,7,7,-2,x,2,x,x,x,x,2,x,-2,-2,3,0,3,0,-2,0,0,0,0
0,0,-3,0,0,3,0,0,-3,0,0,3,3,0,-3,0,0,3,0,5,-3,0,0,0,0,0,5,-3,3,3,0,x,5,0,x,-3,0,-3,0,-3,5,-3,5,-3,0,-3,x,3,x,3,2,2,-2,0,2,0,-2,0,2,0,-2,-2,0,0,0,-2,0,2,5,7,-2,-2,2,0,-2,-2,-2,3,0,3,0,-2,0
0,0,3,0,0,-3,0,0,3,0,0,-3,0,0,3,3,0,-3,0,0,3,0,0,-3,-6,0,0,0,0,5,0,3,x,0,-3,5,-3,5,-3,5,-3,0,-3,0,0,5,0,x,2,3,x,0,x,2,-2,0,2,0,-2,-2,2,0,-2,-2,0,2,0,7,-2,x,2,7,-2,-2,x,-2,x,0,-2,-2,3,0,3
0,0,-3,0,0,3,0,0,-3,0,0,3,0,0,-3,0,0,3,-3,0,-3,0,0,3,0,0,-5,0,3,0,0,-3,5,-3,x,-3,0,-3,0,-3,5,0,5,-3,5,-3,0,-3,0,0,4,0,4,0,2,2,-2,-2,2,0,-2,-2,2,2,-2,0,-2,2,2,7,-2,-2,2,-2,2,0,-2,-2,7,0,-2,0,0
0,0,3,0,0,-3,0,0,3,0,0,-3,0,0,3,-3,0,-3,3,0,3,-5,0,-3,0,3,3,0,-3,5,-3,3,-3,0,-3,0,-3,5,0,5,-3,0,-3,0,-3,5,0,5,-3,-3,x,-3,x,2,x,-2,x,2,x,-2,2,0,-2,0,x,2,x,7,-2,x,2,x,x,0,x,-2,x,0,-2,0,0,0,0
0,0,-3,0,0,3,0,0,-3,0,0,3,-3,3,-3,0,-5,3,0,0,-3,3,3,3,0,-3,x,-3,3,x,0,x,5,-3,x,0,5,-3,0,-3,0,-3,5,0,5,-3,-3,-3,-3,0,2,2,5,x,0,2,0,-2,2,2,-2,-2,2,0,-2,0,-2,2,0,0,0,0,2,-2,7,0,-2,0,0,0,0,0,0
0,0,3,0,0,-3,0,0,3,-3,3,x,0,0,3,0,3,-3,0,-3,3,0,-3,-3,-2,3,3,0,-3,5,-3,3,0,5,-3,0,-3,5,-3,5,0,5,-3,-3,-3,-3,0,x,0,5,x,0,x,2,5,x,2,x,-2,-2,2,2,-2,-2,x,0,-2,0,0,2,0,-2,0,0,x,0,0,0,0,2,0,7,0
0,0,-3,0,0,3,-3,0,-3,0,0,3,0,3,-3,0,-3,3,0,x,-3,-2,x,3,0,-3,x,-3,3,3,5,x,5,-3,x,-3,5,-3,5,-3,-3,-3,x,0,5,0,5,-3,0,-3,0,0,5,0,x,2,-2,-2,2,x,-2,x,2,2,-2,-2,0,2,0,-2,0,2,0,-2,0,0,0,0,0,0,0,2,0
0,0,3,-3,0,-3,0,0,3,0,3,-3,0,-3,3,0,3,-3,0,-3,3,0,-3,-3,-3,0,3,5,0,5,-3,3,x,5,2,5,-3,x,-3,0,-3,5,0,5,-3,0,-3,0,0,5,5,5,-3,2,3,-2,2,x,-2,-2,2,2,-2,-2,2,2,-2,-2,0,2,0,-2,0,2,0,-2,0,0,0,0,0,0,0
-3,0,-3,0,0,3,0,3,-3,0,-3,3,0,3,-3,0,-3,3,0,x,-3,-3,-3,3,0,0,-3,-3,3,3,5,x,5,x,x,-3,x,2,5,0,5,-3,0,-3,0,0,5,0,5,-3,0,x,5,x,x,x,x,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,0,2,0,-2,0,2,0,-2,0,0,0,0,0
0,0,3,0,3,-3,0,-3,3,0,3,-3,0,-3,3,0,3,-3,-3,-3,3,0,0,-3,-3,0,3,5,0,-3,0,3,x,0,-3,5,0,5,-3,2,-3,0,0,5,0,5,-3,0,-3,0,5,5,0,5,-3,-2,2,x,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,0,2,0,-2,0,2,0,-2,0,0,0
0,3,-3,0,-3,3,0,3,-3,0,-3,3,0,3,-3,-3,-3,3,0,3,-3,-3,-3,3,0,0,-3,0,3,3,0,-3,-3,0,3,-3,-3,-3,0,-3,5,2,5,-3,0,-3,0,5,5,0,5,x,-3,x,2,5,x,-2,x,x,-2,x,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,0,2,0,-2,0,2,0,-2,0
0,-3,3,0,3,-3,0,-3,3,0,3,-3,-3,-3,3,0,3,-3,-3,-3,3,0,3,-3,0,-3,3,0,-3,-3,0,3,x,-3,-3,-3,-3,x,2,0,-3,0,-3,2,5,5,0,5,-3,-3,-3,0,5,5,0,x,2,0,-2,-2,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,0,2,0,-2,0,2,0
0,3,-3,0,-3,3,0,3,-3,-3,-3,3,0,3,-3,-3,-3,3,0,3,-3,0,-3,3,0,x,-3,0,x,3,-3,-3,-3,-3,3,2,0,-3,0,-3,2,5,5,0,0,x,-3,-3,2,5,5,5,5,-3,2,-3,-2,-2,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,0,2,0,-2,0
0,-3,3,0,3,-3,-3,-3,3,0,3,-3,-3,-3,3,0,3,-3,0,-3,3,0,3,-3,0,-3,3,-3,-3,-3,-3,3,x,0,-3,-3,-3,x,5,x,-3,0,2,-3,-3,2,5,5,0,5,x,5,x,x,x,x,x,x,-2,x,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,0,2,0
0,3,-3,-3,-3,3,0,3,-3,-3,-3,3,0,3,-3,0,-3,3,0,3,-3,0,-3,3,-3,x,-3,-3,x,3,0,-3,-3,-3,3,5,0,-3,0,2,-3,-3,0,5,2,0,0,2,0,0,2,5,5,0,5,0,-7,0,0,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,0
-3,-3,3,0,3,-3,-3,-3,3,0,3,-3,0,-3,3,0,3,-3,0,-3,3,-3,3,-3,-3,-3,3,0,-3,-3,-3,3,x,0,-3,-3,2,x,-3,0,x,2,0,0,5,0,2,5,5,3,0,0,2,5,0,2,5,-3,-2,x,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2
