3,3,-3,-3,-3,3,3,3,-3,-3,-2,3,3,0,-3,-3,-7,0,3,3,0,0,6,0,-7,-7,-7,0,-3,-7,0,0,-3,-7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,x,2,2,2,2,3,3,x,2,2,2,3,3,2,2,0
-3,-3,3,3,3,x,-3,x,x,x,3,-3,x,-2,3,x,0,-2,x,x,0,3,x,0,0,x,-7,0,x,x,0,-7,0,0,0,-7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,2,2,3,3,2,2,2,x,3,x
3,0,0,-3,0,3,3,3,-4,-3,-2,-2,3,3,0,-2,-2,3,0,-7,0,0,0,0,-5,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,x,2,2,2,2,x,3,x,2,2,2
-3,3,0,3,-4,3,x,-2,x,x,3,3,x,-2,-2,3,3,-5,-2,-5,3,-7,-7,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,2,2,3,3,2
-4,-4,-4,0,3,-2,3,-4,3,3,-2,x,-2,3,x,-7,x,-5,3,x,-5,-2,-5,3,-7,-7,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,x,2,2,2,2,2
3,0,0,-2,0,3,0,3,x,3,x,3,x,x,0,-5,3,x,-7,-2,0,3,0,-5,0,-5,3,0,-7,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2
0,-2,0,3,0,0,0,0,3,0,2,-7,3,0,3,0,-5,-2,-5,3,-5,-7,0,0,3,0,-5,0,-5,3,0,-7,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,13,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,x
0,3,0,0,-7,0,3,0,0,-5,0,x,x,2,-7,-2,0,3,0,-5,0,-5,3,-5,-7,0,0,3,0,-5,0,-5,3,0,-7,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,12,3,0,0,0,0,0,0,0,0,13,0,0,3
0,3,-5,0,x,0,0,-7,0,3,0,2,-5,-2,-5,2,-5,x,-2,0,3,0,-5,0,-5,3,-5,-7,0,0,3,0,-5,0,-5,3,0,-7,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,3,0,0,0,0,0,0,0,12,0
-7,0,0,0,3,-5,2,-5,0,x,0,x,3,x,x,-2,-2,2,-5,-5,-7,-5,0,3,0,-5,0,-5,3,-5,-7,0,0,3,0,-5,0,-5,3,0,-7,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,3,5,0,0,0,0,0
-5,0,-5,0,0,0,0,3,2,0,-5,0,2,-3,-3,3,-5,0,-5,x,x,0,-5,-7,-5,0,3,0,-5,0,-5,3,-5,-7,0,0,3,0,-5,0,-5,3,0,-7,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,3,5,0,5
0,0,3,2,0,-5,0,0,-3,2,x,-2,0,-5,2,x,x,-5,x,-5,0,-5,0,-5,0,-5,-7,-5,0,3,0,-5,0,-5,3,-5,-7,0,0,3,0,-5,0,-5,3,0,-7,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,3
-5,0,0,-3,0,x,-2,2,-5,-2,-2,2,-5,-2,-5,0,-3,0,-5,-7,-5,x,-5,0,-5,0,-5,0,-5,-7,-5,0,3,0,-5,0,-5,3,-5,-7,0,0,3,0,-5,0,-5,3,0,-7,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
-3,0,0,-5,-2,3,0,x,-2,x,0,x,x,x,x,2,-5,-5,-3,-5,0,-5,-7,-5,-7,-5,0,-5,0,-5,0,-5,-7,-5,0,3,0,-5,0,-5,3,-5,-7,0,0,3,0,-5,0,-5,3,0,-7,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,3,0,0,-2,0,3,0,2,-5,-5,0,-5,x,-5,x,-5,-7,2,0,-5,0,x,-7,-5,-7,-5,0,-5,0,-5,0,-5,-7,-5,0,3,0,-5,0,-5,3,-5,-7,0,0,3,0,-5,0,-5,3,0,-7,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,3,-2,-3,x,-5,0,-5,0,x,x,-5,-7,2,0,-5,-7,0,-7,-5,2,-5,0,-5,0,x,-7,2,-7,-5,0,-5,0,-5,0,-5,-7,-5,0,3,0,-5,0,-5,3,-5,-7,0,0,3,0,-5,0,-5,3,0,-7,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,x,0,3,x,-5,-7,2,-7,-5,-7,0,-7,-5,2,-5,0,-5,-7,-7,-7,2,-7,-5,0,-5,0,-5,x,-5,-7,-5,0,-5,0,-5,0,-5,-7,-5,0,3,0,-5,0,-5,3,-5,-7,0,0,3,0,-5,0,-5,3,0,-7,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-7,-5,4,2,-7,-5,-7,x,-7,x,2,-5,-7,x,-7,-7,-7,2,-7,-5,0,-5,0,-5,x,-5,-7,-5,0,-5,0,-5,-7,-5,-7,-5,0,-5,0,-5,0,-5,-7,-5,0,3,0,-5,0,-5,3,-5,-7,0,0,3,0,-5,0,-5,3,0,-7,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0
x,-7,-5,-7,0,x,-5,x,x,-7,-7,-7,x,-7,x,-7,-5,0,-5,0,-5,x,-5,-7,-5,0,-5,-7,-5,-7,-5,-7,-5,0,-5,0,-5,-7,-5,-7,-5,0,-5,0,-5,0,-5,-7,-5,0,3,0,-5,0,-5,3,-5,-7,0,0,3,0,-5,0,-5,3,0,-7,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0
0,-5,-7,-7,-7,0,-7,0,-7,-5,0,-5,0,-5,0,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,0,-5,-7,-5,-7,-5,-7,-5,0,-5,0,-5,-7,-5,-7,-5,0,-5,0,-5,0,-5,-7,-5,0,3,0,-5,0,-5,3,-5,-7,0,0,3,0,-5,0,-5,3,0,-7,0,0,0,0,-5,0,0,0,0,0,0,0
0,-7,-5,-7,-5,0,-5,0,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,0,-5,-7,-5,-7,-5,-7,-5,0,-5,0,-5,-7,-5,-7,-5,0,-5,0,-5,0,-5,-7,-5,0,3,0,-5,0,-5,3,-5,-7,0,0,3,0,-5,0,-5,3,0,-7,0,0,0,0,-5,0,0,0,0
0,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,0,-5,-7,-5,-7,-5,-7,-5,0,-5,0,-5,-7,-5,-7,-5,0,-5,0,-5,0,-5,-7,-5,0,3,0,-5,0,-5,3,-5,-7,0,0,3,0,-5,0,-5,3,0,-7,0,0,0,0,-5,0
-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,0,-5,-7,-5,-7,-5,-7,-5,0,-5,0,-5,-7,-5,-7,-5,0,-5,0,-5,0,-5,-7,-5,0,3,0,-5,0,-5,3,-5,-7,0,0,3,0,-5,0,-5,3,0,-7,0,0,0
-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,0,-5,-7,-5,-7,-5,-7,-5,0,-5,0,-5,-7,-5,-7,-5,0,-5,0,-5,0,-5,-7,-5,0,3,0,-5,0,-5,3,-5,-7,0,0,3,0,-5,0,0,3,0,-7
-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,0,-5,-7,-5,-7,-5,-7,-5,0,-5,0,-5,-7,-5,-7,-5,0,-5,0,-5,0,-5,-7,-5,0,3,0,-5,0,-5,3,0,-7,0,0,3,0,-5,0,0
-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,0,-5,-7,-5,-7,-5,-7,-5,0,-5,0,-5,-7,-5,-7,-5,0,-5,0,-5,0,-5,-7,0,0,3,0,-5,0,-5,3,0,-7,0,0,3,0
-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,0,-5,-7,-5,-7,-5,-7,-5,0,-5,0,-5,-7,-5,-7,0,0,-5,0,-5,0,-5,-7,0,0,3,0,0,0,0,3,0,-7,0
-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,0,-5,-7,-5,-7,-5,-7,-5,0,-5,0,-5,-7,-5,0,0,0,0,0,0,0,0,-7,0,0,3,0,0,0,0,3
